subjID,group,condition,edge_normresp_U_obm,edge
s106,II,normal,0.33992805755393635,"(2, 6)"
s107,CI,normal,1.0,"(0, 1)"
s107,CI,normal,0.7580645161290112,"(0, 3)"
s107,CI,normal,0.6054901960784207,"(2, 4)"
s107,CI,normal,0.0,"(3, 6)"
s106,II,normal,0.33992805755393635,"(2, 6)"
s108,II,distractor,0.8574354772634312,"(5, 8)"
s108,II,distractor,1.0,"(4, 7)"
s108,II,distractor,0.2752941176470541,"(3, 6)"
s108,II,distractor,1.0,"(5, 7)"
s108,II,distractor,0.6249999999999866,"(5, 9)"
s109,II,normal,0.8574354772634312,"(5, 8)"
s109,II,normal,0.7580645161290112,"(0, 3)"
s109,II,normal,0.2752941176470541,"(3, 6)"
s109,II,normal,0.3333333333333263,"(1, 5)"
s109,II,normal,0.5854316546762385,"(6, 9)"
s110,II,normal,0.8574354772634312,"(5, 8)"
s110,II,normal,0.4838709677419169,"(6, 9)"
s110,II,normal,1.0,"(6, 8)"
s110,II,normal,1.0,"(5, 9)"
s110,II,normal,0.5854316546762385,"(6, 9)"
s111,II,normal,0.8574354772634312,"(5, 8)"
s111,II,normal,0.3544802867383393,"(0, 1)"
s111,II,normal,0.5294117647058676,"(0, 3)"
s111,II,normal,1.0,"(5, 9)"
s111,II,normal,0.0,"(4, 7)"
s112,CI,normal,0.8574354772634312,"(5, 8)"
s112,CI,normal,0.7580645161290112,"(0, 3)"
s112,CI,normal,0.5294117647058676,"(0, 3)"
s112,CI,normal,0.3333333333333263,"(0, 1)"
s112,CI,normal,1.0,"(1, 5)"
s113,CI,scaffolding,1.0,"(0, 1)"
s113,CI,scaffolding,0.7580645161290112,"(0, 3)"
s113,CI,scaffolding,0.5294117647058676,"(0, 3)"
s113,CI,scaffolding,0.3333333333333263,"(0, 1)"
s113,CI,scaffolding,1.0,"(1, 5)"
s114,II,normal,0.8090946333469917,"(3, 6)"
s114,II,normal,0.7580645161290112,"(0, 3)"
s114,II,normal,1.0,"(6, 8)"
s114,II,normal,1.0,"(5, 7)"
s114,II,normal,0.6249999999999866,"(5, 9)"
s115,CI,scaffolding,0.46866038508808855,"(6, 8)"
s115,CI,scaffolding,0.34838709677418694,"(3, 6)"
s115,CI,scaffolding,0.2752941176470541,"(3, 6)"
s115,CI,scaffolding,0.3333333333333263,"(1, 5)"
s115,CI,scaffolding,0.5854316546762385,"(6, 9)"
s116,II,distractor,0.8090946333469917,"(3, 6)"
s116,II,distractor,0.7580645161290112,"(0, 3)"
s116,II,distractor,0.5294117647058676,"(0, 3)"
s116,II,distractor,0.3333333333333263,"(0, 1)"
s116,II,distractor,0.0,"(4, 7)"
s117,CI,scaffolding,0.8574354772634312,"(5, 8)"
s117,CI,scaffolding,1.0,"(4, 7)"
s117,CI,scaffolding,1.0,"(6, 8)"
s117,CI,scaffolding,1.0,"(5, 9)"
s117,CI,scaffolding,0.33992805755393635,"(3, 6)"
s118,II,normal,0.46866038508808855,"(6, 8)"
s118,II,normal,0.4838709677419169,"(6, 9)"
s118,II,normal,1.0,"(6, 8)"
s118,II,normal,1.0,"(5, 7)"
s118,II,normal,0.6249999999999866,"(5, 9)"
s119,II,scaffolding,1.0,"(0, 1)"
s119,II,scaffolding,0.3544802867383393,"(0, 1)"
s119,II,scaffolding,0.2752941176470541,"(3, 6)"
s119,II,scaffolding,0.3333333333333263,"(1, 5)"
s119,II,scaffolding,1.0,"(1, 5)"
s120,II,distractor,0.46866038508808855,"(6, 8)"
s120,II,distractor,1.0,"(4, 7)"
s120,II,distractor,1.0,"(6, 8)"
s120,II,distractor,1.0,"(5, 7)"
s120,II,distractor,0.0,"(4, 7)"
s121,CI,normal,0.8574354772634312,"(5, 8)"
s121,CI,normal,1.0,"(4, 7)"
s121,CI,normal,1.0,"(6, 8)"
s121,CI,normal,1.0,"(5, 7)"
s121,CI,normal,0.0,"(4, 7)"
s122,CI,distractor,0.46866038508808855,"(6, 8)"
s122,CI,distractor,0.34838709677418694,"(3, 6)"
s122,CI,distractor,0.2752941176470541,"(3, 6)"
s122,CI,distractor,0.3333333333333263,"(1, 5)"
s122,CI,distractor,0.5854316546762385,"(6, 9)"
s123,CI,scaffolding,0.8574354772634312,"(5, 8)"
s123,CI,scaffolding,1.0,"(4, 7)"
s123,CI,scaffolding,1.0,"(6, 8)"
s123,CI,scaffolding,1.0,"(5, 9)"
s123,CI,scaffolding,0.0,"(4, 7)"
s124,CI,scaffolding,0.8574354772634312,"(5, 8)"
s124,CI,scaffolding,0.7580645161290112,"(0, 3)"
s124,CI,scaffolding,0.5294117647058676,"(0, 3)"
s124,CI,scaffolding,0.3333333333333263,"(0, 1)"
s124,CI,scaffolding,0.5854316546762385,"(6, 9)"
s125,II,scaffolding,0.8090946333469917,"(3, 6)"
s125,II,scaffolding,1.0,"(4, 7)"
s125,II,scaffolding,1.0,"(6, 8)"
s125,II,scaffolding,0.3333333333333263,"(0, 1)"
s125,II,scaffolding,1.0,"(1, 5)"
s126,II,scaffolding,0.8090946333469917,"(3, 6)"
s126,II,scaffolding,0.7580645161290112,"(0, 3)"
s126,II,scaffolding,0.5294117647058676,"(0, 3)"
s126,II,scaffolding,0.3333333333333263,"(0, 1)"
s126,II,scaffolding,0.5854316546762385,"(6, 9)"
s127,II,normal,0.8574354772634312,"(5, 8)"
s127,II,normal,0.7580645161290112,"(0, 3)"
s127,II,normal,0.5019607843137103,"(5, 7)"
s127,II,normal,0.3333333333333263,"(0, 1)"
s127,II,normal,1.0,"(1, 5)"
s128,CI,distractor,0.8574354772634312,"(5, 8)"
s128,CI,distractor,0.7580645161290112,"(0, 3)"
s128,CI,distractor,0.6054901960784207,"(2, 4)"
s128,CI,distractor,1.0,"(5, 9)"
s128,CI,distractor,0.0,"(4, 7)"
s129,CI,normal,0.4137648504711293,"(1, 5)"
s129,CI,normal,0.34838709677418694,"(3, 6)"
s129,CI,normal,0.2752941176470541,"(3, 6)"
s129,CI,normal,0.3333333333333263,"(1, 5)"
s129,CI,normal,0.6249999999999866,"(5, 9)"
s130,CI,distractor,0.46866038508808855,"(6, 8)"
s130,CI,distractor,0.34838709677418694,"(3, 6)"
s130,CI,distractor,0.2752941176470541,"(3, 6)"
s130,CI,distractor,0.3333333333333263,"(1, 5)"
s130,CI,distractor,0.5854316546762385,"(6, 9)"
s131,CI,distractor,0.46866038508808855,"(6, 8)"
s131,CI,distractor,0.34838709677418694,"(3, 6)"
s131,CI,distractor,0.11137254901960528,"(3, 5)"
s131,CI,distractor,0.3333333333333263,"(1, 5)"
s131,CI,distractor,0.33992805755393635,"(2, 6)"
s132,CI,distractor,1.0,"(0, 1)"
s132,CI,distractor,0.7580645161290112,"(0, 3)"
s132,CI,distractor,0.5294117647058676,"(0, 3)"
s132,CI,distractor,0.3333333333333263,"(0, 1)"
s132,CI,distractor,1.0,"(1, 5)"
s133,CI,scaffolding,0.46866038508808855,"(6, 8)"
s133,CI,scaffolding,0.34838709677418694,"(3, 6)"
s133,CI,scaffolding,0.2752941176470541,"(3, 6)"
s133,CI,scaffolding,0.3333333333333263,"(1, 5)"
s133,CI,scaffolding,0.5854316546762385,"(6, 9)"
s134,II,distractor,0.46866038508808855,"(6, 8)"
s134,II,distractor,0.7580645161290112,"(0, 3)"
s134,II,distractor,0.5294117647058676,"(0, 3)"
s134,II,distractor,0.3333333333333263,"(0, 1)"
s134,II,distractor,0.33992805755393635,"(3, 6)"
s135,CI,scaffolding,0.9635395329782974,"(0, 2)"
s135,CI,scaffolding,0.7580645161290112,"(0, 3)"
s135,CI,scaffolding,0.5294117647058676,"(0, 3)"
s135,CI,scaffolding,1.0,"(5, 9)"
s135,CI,scaffolding,1.0,"(1, 5)"
s136,II,normal,0.8574354772634312,"(5, 8)"
s136,II,normal,0.7580645161290112,"(0, 3)"
s136,II,normal,1.0,"(6, 8)"
s136,II,normal,1.0,"(5, 7)"
s136,II,normal,1.0,"(1, 5)"
s137,CI,distractor,0.8574354772634312,"(5, 8)"
s137,CI,distractor,1.0,"(4, 7)"
s137,CI,distractor,1.0,"(6, 8)"
s137,CI,distractor,1.0,"(5, 7)"
s137,CI,distractor,0.0,"(4, 7)"
s138,II,scaffolding,0.8574354772634312,"(5, 8)"
s138,II,scaffolding,0.7580645161290112,"(0, 3)"
s138,II,scaffolding,0.6054901960784207,"(2, 4)"
s138,II,scaffolding,0.3333333333333263,"(1, 5)"
s138,II,scaffolding,0.6249999999999866,"(5, 9)"
s139,CI,normal,0.8574354772634312,"(5, 8)"
s139,CI,normal,0.7580645161290112,"(0, 3)"
s139,CI,normal,0.6054901960784207,"(2, 4)"
s139,CI,normal,0.3333333333333263,"(0, 1)"
s139,CI,normal,0.0,"(4, 7)"
s140,II,scaffolding,0.46866038508808855,"(6, 8)"
s140,II,scaffolding,0.7580645161290112,"(0, 3)"
s140,II,scaffolding,0.5294117647058676,"(0, 3)"
s140,II,scaffolding,0.3333333333333263,"(0, 1)"
s140,II,scaffolding,0.33992805755393635,"(3, 6)"
s141,CI,scaffolding,1.0,"(0, 1)"
s141,CI,scaffolding,1.0,"(4, 7)"
s141,CI,scaffolding,1.0,"(6, 8)"
s141,CI,scaffolding,1.0,"(5, 9)"
s141,CI,scaffolding,1.0,"(1, 5)"
s142,II,distractor,0.46866038508808855,"(6, 8)"
s142,II,distractor,0.34838709677418694,"(3, 6)"
s142,II,distractor,0.6933333333333178,"(4, 7)"
s142,II,distractor,0.3333333333333263,"(1, 5)"
s142,II,distractor,0.0,"(6, 8)"
s143,II,scaffolding,0.19336337566571382,"(2, 6)"
s143,II,scaffolding,0.7580645161290112,"(0, 3)"
s143,II,scaffolding,0.5019607843137103,"(5, 7)"
s143,II,scaffolding,0.3333333333333263,"(0, 1)"
s143,II,scaffolding,0.6249999999999866,"(5, 9)"
s144,CI,distractor,0.8574354772634312,"(5, 8)"
s144,CI,distractor,0.7580645161290112,"(0, 3)"
s144,CI,distractor,0.6933333333333178,"(4, 7)"
s144,CI,distractor,0.3333333333333263,"(1, 5)"
s144,CI,distractor,0.6249999999999866,"(5, 9)"
s145,CI,normal,0.8574354772634312,"(5, 8)"
s145,CI,normal,0.4838709677419169,"(6, 9)"
s145,CI,normal,1.0,"(6, 8)"
s145,CI,normal,1.0,"(5, 9)"
s145,CI,normal,0.6249999999999866,"(5, 9)"
s146,CI,distractor,0.46866038508808855,"(6, 8)"
s146,CI,distractor,0.34838709677418694,"(3, 6)"
s146,CI,distractor,0.2752941176470541,"(3, 6)"
s146,CI,distractor,0.3333333333333263,"(1, 5)"
s146,CI,distractor,0.5854316546762385,"(6, 9)"
s147,CI,distractor,0.8574354772634312,"(5, 8)"
s147,CI,distractor,0.34838709677418694,"(3, 6)"
s147,CI,distractor,0.2752941176470541,"(3, 6)"
s147,CI,distractor,0.3333333333333263,"(1, 5)"
s147,CI,distractor,0.5854316546762385,"(6, 9)"
s148,II,distractor,0.46866038508808855,"(6, 8)"
s148,II,distractor,0.34838709677418694,"(3, 6)"
s148,II,distractor,0.2752941176470541,"(3, 6)"
s148,II,distractor,0.3333333333333263,"(1, 5)"
s148,II,distractor,0.5854316546762385,"(6, 9)"
s149,II,normal,0.8574354772634312,"(5, 8)"
s149,II,normal,1.0,"(4, 7)"
s149,II,normal,0.6054901960784207,"(2, 4)"
s149,II,normal,1.0,"(5, 7)"
s149,II,normal,1.0,"(1, 5)"
s150,II,distractor,0.46866038508808855,"(6, 8)"
s150,II,distractor,0.34838709677418694,"(3, 6)"
s150,II,distractor,0.2752941176470541,"(3, 6)"
s150,II,distractor,0.3333333333333263,"(1, 5)"
s150,II,distractor,0.5854316546762385,"(6, 9)"
s151,II,scaffolding,0.8574354772634312,"(5, 8)"
s151,II,scaffolding,1.0,"(4, 7)"
s151,II,scaffolding,0.5294117647058676,"(0, 3)"
s151,II,scaffolding,1.0,"(5, 9)"
s151,II,scaffolding,0.6249999999999866,"(5, 9)"
s152,II,scaffolding,0.8574354772634312,"(5, 8)"
s152,II,scaffolding,1.0,"(4, 7)"
s152,II,scaffolding,1.0,"(6, 8)"
s152,II,scaffolding,1.0,"(5, 9)"
s152,II,scaffolding,0.6249999999999866,"(5, 9)"
s153,CI,scaffolding,0.8090946333469917,"(3, 6)"
s153,CI,scaffolding,0.7580645161290112,"(0, 3)"
s153,CI,scaffolding,0.6054901960784207,"(2, 4)"
s153,CI,scaffolding,0.3333333333333263,"(0, 1)"
s153,CI,scaffolding,1.0,"(1, 5)"
s154,CI,normal,0.8090946333469917,"(3, 6)"
s154,CI,normal,0.7580645161290112,"(0, 3)"
s154,CI,normal,0.5294117647058676,"(0, 3)"
s154,CI,normal,0.3333333333333263,"(0, 1)"
s154,CI,normal,0.33992805755393635,"(0, 3)"
s155,CI,normal,0.19336337566571382,"(2, 6)"
s155,CI,normal,0.34838709677418694,"(3, 6)"
s155,CI,normal,0.2752941176470541,"(3, 6)"
s155,CI,normal,0.3333333333333263,"(1, 5)"
s155,CI,normal,0.5854316546762385,"(6, 9)"
s156,II,scaffolding,1.0,"(0, 1)"
s156,II,scaffolding,1.0,"(4, 7)"
s156,II,scaffolding,1.0,"(6, 8)"
s156,II,scaffolding,1.0,"(5, 9)"
s156,II,scaffolding,1.0,"(1, 5)"
s157,CI,normal,0.8574354772634312,"(5, 8)"
s157,CI,normal,0.7580645161290112,"(0, 3)"
s157,CI,normal,0.5294117647058676,"(0, 3)"
s157,CI,normal,0.0,"(0, 3)"
s157,CI,normal,0.33992805755393635,"(0, 3)"
s158,II,normal,0.8090946333469917,"(3, 6)"
s158,II,normal,1.0,"(4, 7)"
s158,II,normal,1.0,"(6, 8)"
s158,II,normal,1.0,"(5, 9)"
s158,II,normal,0.6249999999999866,"(5, 9)"
s159,II,distractor,1.0,"(0, 1)"
s159,II,distractor,0.7580645161290112,"(0, 3)"
s159,II,distractor,0.5294117647058676,"(0, 3)"
s159,II,distractor,0.3333333333333263,"(0, 1)"
s159,II,distractor,0.0,"(0, 1)"
s160,CI,distractor,1.0,"(0, 1)"
s160,CI,distractor,1.0,"(4, 7)"
s160,CI,distractor,0.5019607843137103,"(5, 7)"
s160,CI,distractor,1.0,"(5, 9)"
s160,CI,distractor,0.0,"(4, 7)"
s161,II,scaffolding,1.0,"(0, 1)"
s161,II,scaffolding,0.7580645161290112,"(0, 3)"
s161,II,scaffolding,0.2752941176470541,"(3, 6)"
s161,II,scaffolding,0.3333333333333263,"(0, 1)"
s161,II,scaffolding,0.5854316546762385,"(6, 9)"
s162,II,scaffolding,0.8090946333469917,"(3, 6)"
s162,II,scaffolding,0.7580645161290112,"(0, 3)"
s162,II,scaffolding,0.6054901960784207,"(2, 4)"
s162,II,scaffolding,1.0,"(5, 9)"
s162,II,scaffolding,0.6249999999999866,"(5, 9)"
s163,II,normal,0.46866038508808855,"(6, 8)"
s163,II,normal,1.0,"(4, 7)"
s163,II,normal,0.6933333333333178,"(4, 7)"
s163,II,normal,1.0,"(5, 9)"
s163,II,normal,1.0,"(1, 5)"
s164,II,normal,0.46866038508808855,"(6, 8)"
s164,II,normal,0.34838709677418694,"(3, 6)"
s164,II,normal,0.2752941176470541,"(3, 6)"
s164,II,normal,0.3333333333333263,"(1, 5)"
s164,II,normal,0.5854316546762385,"(6, 9)"
s165,II,scaffolding,0.8574354772634312,"(5, 8)"
s165,II,scaffolding,1.0,"(4, 7)"
s165,II,scaffolding,1.0,"(6, 8)"
s165,II,scaffolding,1.0,"(5, 9)"
s165,II,scaffolding,1.0,"(1, 5)"
s166,II,normal,1.0,"(0, 1)"
s166,II,normal,0.7580645161290112,"(0, 3)"
s166,II,normal,0.5294117647058676,"(0, 3)"
s166,II,normal,0.3333333333333263,"(0, 1)"
s166,II,normal,1.0,"(1, 5)"
s167,II,distractor,0.46866038508808855,"(6, 8)"
s167,II,distractor,0.34838709677418694,"(3, 6)"
s167,II,distractor,0.5294117647058676,"(0, 3)"
s167,II,distractor,0.3333333333333263,"(0, 1)"
s167,II,distractor,0.0,"(4, 7)"
s168,II,distractor,0.46866038508808855,"(6, 8)"
s168,II,distractor,0.3354838709677308,"(2, 6)"
s168,II,distractor,1.0,"(6, 8)"
s168,II,distractor,0.3333333333333263,"(1, 5)"
s168,II,distractor,0.0,"(6, 8)"
s169,II,distractor,1.0,"(0, 1)"
s169,II,distractor,0.7580645161290112,"(0, 3)"
s169,II,distractor,0.6054901960784207,"(2, 4)"
s169,II,distractor,0.3333333333333263,"(0, 1)"
s169,II,distractor,1.0,"(1, 5)"
s170,II,scaffolding,0.8090946333469917,"(3, 6)"
s170,II,scaffolding,0.7580645161290112,"(0, 3)"
s170,II,scaffolding,0.5294117647058676,"(0, 3)"
s170,II,scaffolding,0.3333333333333263,"(0, 1)"
s170,II,scaffolding,1.0,"(1, 5)"
s171,II,distractor,0.46866038508808855,"(6, 8)"
s171,II,distractor,0.34838709677418694,"(3, 6)"
s171,II,distractor,0.5294117647058676,"(0, 3)"
s171,II,distractor,0.3333333333333263,"(1, 5)"
s171,II,distractor,0.5854316546762385,"(6, 9)"
s172,CI,normal,0.8090946333469917,"(3, 6)"
s172,CI,normal,0.7580645161290112,"(0, 3)"
s172,CI,normal,0.5294117647058676,"(0, 3)"
s172,CI,normal,0.3333333333333263,"(0, 1)"
s172,CI,normal,0.6249999999999866,"(5, 9)"
s173,II,normal,0.8574354772634312,"(5, 8)"
s173,II,normal,0.15483870967741672,"(6, 8)"
s173,II,normal,0.6933333333333178,"(4, 7)"
s173,II,normal,0.0,"(6, 8)"
s173,II,normal,0.5854316546762385,"(6, 9)"
s174,II,distractor,0.46866038508808855,"(6, 8)"
s174,II,distractor,0.34838709677418694,"(3, 6)"
s174,II,distractor,0.2752941176470541,"(3, 6)"
s174,II,distractor,0.3333333333333263,"(1, 5)"
s174,II,distractor,0.5854316546762385,"(6, 9)"
s175,CI,distractor,0.46866038508808855,"(6, 8)"
s175,CI,distractor,0.34838709677418694,"(3, 6)"
s175,CI,distractor,0.2752941176470541,"(3, 6)"
s175,CI,distractor,0.3333333333333263,"(1, 5)"
s175,CI,distractor,0.5854316546762385,"(6, 9)"
s176,II,normal,0.46866038508808855,"(6, 8)"
s176,II,normal,0.34838709677418694,"(3, 6)"
s176,II,normal,1.0,"(6, 8)"
s176,II,normal,0.3333333333333263,"(1, 5)"
s176,II,normal,0.5854316546762385,"(6, 9)"
s177,II,normal,0.46866038508808855,"(6, 8)"
s177,II,normal,0.34838709677418694,"(3, 6)"
s177,II,normal,0.2752941176470541,"(3, 6)"
s177,II,normal,0.3333333333333263,"(1, 5)"
s177,II,normal,1.0,"(1, 5)"
s178,II,distractor,0.46866038508808855,"(6, 8)"
s178,II,distractor,0.34838709677418694,"(3, 6)"
s178,II,distractor,0.2752941176470541,"(3, 6)"
s178,II,distractor,0.3333333333333263,"(1, 5)"
s178,II,distractor,0.5854316546762385,"(6, 9)"
s179,II,normal,1.0,"(0, 1)"
s179,II,normal,0.7580645161290112,"(0, 3)"
s179,II,normal,0.5294117647058676,"(0, 3)"
s179,II,normal,0.3333333333333263,"(0, 1)"
s179,II,normal,0.0,"(0, 1)"
s180,II,distractor,0.19336337566571382,"(2, 6)"
s180,II,distractor,0.34838709677418694,"(3, 6)"
s180,II,distractor,0.5294117647058676,"(0, 3)"
s180,II,distractor,0.3333333333333263,"(0, 1)"
s180,II,distractor,0.33992805755393635,"(0, 3)"
s181,II,normal,0.19336337566571382,"(2, 6)"
s181,II,normal,0.7580645161290112,"(0, 3)"
s181,II,normal,0.5294117647058676,"(0, 3)"
s181,II,normal,0.3333333333333263,"(0, 1)"
s181,II,normal,1.0,"(1, 5)"
s182,II,scaffolding,1.0,"(0, 1)"
s182,II,scaffolding,1.0,"(4, 7)"
s182,II,scaffolding,1.0,"(6, 8)"
s182,II,scaffolding,1.0,"(5, 9)"
s182,II,scaffolding,1.0,"(1, 5)"
s183,CI,scaffolding,0.8574354772634312,"(5, 8)"
s183,CI,scaffolding,1.0,"(4, 7)"
s183,CI,scaffolding,1.0,"(6, 8)"
s183,CI,scaffolding,1.0,"(5, 9)"
s183,CI,scaffolding,1.0,"(1, 5)"
s184,II,normal,0.46866038508808855,"(6, 8)"
s184,II,normal,0.3354838709677308,"(2, 6)"
s184,II,normal,0.2752941176470541,"(3, 6)"
s184,II,normal,0.3333333333333263,"(1, 5)"
s184,II,normal,0.5854316546762385,"(6, 9)"
s185,II,distractor,0.8574354772634312,"(5, 8)"
s185,II,distractor,1.0,"(4, 7)"
s185,II,distractor,1.0,"(6, 8)"
s185,II,distractor,1.0,"(5, 7)"
s185,II,distractor,0.0,"(4, 7)"
s186,CI,normal,0.8090946333469917,"(3, 6)"
s186,CI,normal,0.7580645161290112,"(0, 3)"
s186,CI,normal,0.5294117647058676,"(0, 3)"
s186,CI,normal,0.3333333333333263,"(0, 1)"
s186,CI,normal,0.33992805755393635,"(0, 2)"
s187,CI,distractor,0.8574354772634312,"(5, 8)"
s187,CI,distractor,1.0,"(4, 7)"
s187,CI,distractor,1.0,"(6, 8)"
s187,CI,distractor,1.0,"(5, 9)"
s187,CI,distractor,0.0,"(4, 7)"
s188,II,distractor,0.8090946333469917,"(3, 6)"
s188,II,distractor,0.7580645161290112,"(0, 3)"
s188,II,distractor,0.5294117647058676,"(0, 3)"
s188,II,distractor,0.3333333333333263,"(1, 5)"
s188,II,distractor,0.0,"(4, 7)"
s189,CI,scaffolding,0.19336337566571382,"(2, 6)"
s189,CI,scaffolding,0.7580645161290112,"(0, 3)"
s189,CI,scaffolding,0.5294117647058676,"(0, 3)"
s189,CI,scaffolding,1.0,"(5, 9)"
s189,CI,scaffolding,0.33992805755393635,"(3, 6)"
s190,CI,scaffolding,0.8090946333469917,"(3, 6)"
s190,CI,scaffolding,0.34838709677418694,"(3, 6)"
s190,CI,scaffolding,0.2752941176470541,"(3, 6)"
s190,CI,scaffolding,0.3333333333333263,"(1, 5)"
s190,CI,scaffolding,0.5854316546762385,"(6, 9)"
s191,CI,scaffolding,0.8574354772634312,"(5, 8)"
s191,CI,scaffolding,1.0,"(4, 7)"
s191,CI,scaffolding,1.0,"(6, 8)"
s191,CI,scaffolding,1.0,"(5, 7)"
s191,CI,scaffolding,1.0,"(1, 5)"
s192,II,scaffolding,0.46866038508808855,"(6, 8)"
s192,II,scaffolding,0.2910394265232909,"(1, 4)"
s192,II,scaffolding,0.2752941176470541,"(3, 6)"
s192,II,scaffolding,1.0,"(5, 9)"
s192,II,scaffolding,0.0,"(5, 7)"
s193,II,normal,0.2585006145022582,"(6, 9)"
s193,II,normal,0.2910394265232909,"(1, 4)"
s193,II,normal,0.5294117647058676,"(0, 3)"
s193,II,normal,0.3333333333333263,"(1, 5)"
s193,II,normal,0.6249999999999866,"(5, 9)"
s194,CI,normal,0.8574354772634312,"(5, 8)"
s194,CI,normal,0.4838709677419169,"(6, 9)"
s194,CI,normal,1.0,"(6, 8)"
s194,CI,normal,1.0,"(5, 9)"
s194,CI,normal,0.6249999999999866,"(5, 9)"
s195,CI,normal,0.0,"(0, 3)"
s195,CI,normal,0.34838709677418694,"(3, 6)"
s195,CI,normal,0.0,"(2, 6)"
s195,CI,normal,0.3333333333333263,"(0, 1)"
s195,CI,normal,0.33992805755393635,"(2, 6)"
s196,CI,distractor,0.8574354772634312,"(5, 8)"
s196,CI,distractor,0.3354838709677308,"(2, 6)"
s196,CI,distractor,0.5294117647058676,"(0, 3)"
s196,CI,distractor,0.3333333333333263,"(1, 5)"
s196,CI,distractor,0.0,"(6, 8)"
s197,II,distractor,0.46866038508808855,"(6, 8)"
s197,II,distractor,0.34838709677418694,"(3, 6)"
s197,II,distractor,0.2752941176470541,"(3, 6)"
s197,II,distractor,0.3333333333333263,"(1, 5)"
s197,II,distractor,0.5854316546762385,"(6, 9)"
s198,II,scaffolding,0.8574354772634312,"(5, 8)"
s198,II,scaffolding,0.7580645161290112,"(0, 3)"
s198,II,scaffolding,0.5294117647058676,"(0, 3)"
s198,II,scaffolding,0.3333333333333263,"(0, 1)"
s198,II,scaffolding,0.0,"(4, 7)"
s199,CI,scaffolding,0.8574354772634312,"(5, 8)"
s199,CI,scaffolding,1.0,"(4, 7)"
s199,CI,scaffolding,1.0,"(6, 8)"
s199,CI,scaffolding,1.0,"(5, 9)"
s199,CI,scaffolding,0.5854316546762385,"(6, 9)"
s200,CI,normal,0.9635395329782974,"(0, 2)"
s200,CI,normal,0.7580645161290112,"(0, 3)"
s200,CI,normal,0.5294117647058676,"(0, 3)"
s200,CI,normal,1.0,"(5, 9)"
s200,CI,normal,0.0,"(6, 8)"
s201,II,scaffolding,0.8090946333469917,"(3, 6)"
s201,II,scaffolding,1.0,"(4, 7)"
s201,II,scaffolding,0.6054901960784207,"(2, 4)"
s201,II,scaffolding,1.0,"(5, 9)"
s201,II,scaffolding,0.0,"(4, 7)"
s202,II,scaffolding,0.8090946333469917,"(3, 6)"
s202,II,scaffolding,0.7580645161290112,"(0, 3)"
s202,II,scaffolding,0.5294117647058676,"(0, 3)"
s202,II,scaffolding,0.3333333333333263,"(0, 1)"
s202,II,scaffolding,0.6249999999999866,"(5, 9)"
s203,II,scaffolding,0.46866038508808855,"(6, 8)"
s203,II,scaffolding,0.3354838709677308,"(2, 6)"
s203,II,scaffolding,0.11137254901960528,"(3, 5)"
s203,II,scaffolding,0.3333333333333263,"(1, 5)"
s203,II,scaffolding,0.5854316546762385,"(6, 9)"
s204,CI,scaffolding,0.8090946333469917,"(3, 6)"
s204,CI,scaffolding,0.7580645161290112,"(0, 3)"
s204,CI,scaffolding,0.5294117647058676,"(0, 3)"
s204,CI,scaffolding,0.3333333333333263,"(0, 1)"
s204,CI,scaffolding,0.33992805755393635,"(0, 3)"
s205,CI,scaffolding,0.9635395329782974,"(0, 2)"
s205,CI,scaffolding,0.3544802867383393,"(0, 1)"
s205,CI,scaffolding,0.3333333333333263,"(1, 5)"
s205,CI,scaffolding,0.6249999999999866,"(5, 9)"
s206,II,normal,0.46866038508808855,"(6, 8)"
s206,II,normal,0.34838709677418694,"(3, 6)"
s206,II,normal,0.2752941176470541,"(3, 6)"
s206,II,normal,0.0,"(6, 8)"
s206,II,normal,1.0,"(1, 5)"
s207,CI,scaffolding,0.8574354772634312,"(5, 8)"
s207,CI,scaffolding,0.7580645161290112,"(0, 3)"
s207,CI,scaffolding,1.0,"(6, 8)"
s207,CI,scaffolding,1.0,"(5, 7)"
s207,CI,scaffolding,1.0,"(1, 5)"
s208,II,scaffolding,0.8574354772634312,"(5, 8)"
s208,II,scaffolding,0.7580645161290112,"(0, 3)"
s208,II,scaffolding,0.5294117647058676,"(0, 3)"
s208,II,scaffolding,0.3333333333333263,"(0, 1)"
s208,II,scaffolding,0.33992805755393635,"(0, 2)"
s209,CI,distractor,0.8574354772634312,"(5, 8)"
s209,CI,distractor,1.0,"(4, 7)"
s209,CI,distractor,1.0,"(6, 8)"
s209,CI,distractor,0.3333333333333263,"(0, 1)"
s209,CI,distractor,0.0,"(4, 7)"
s210,CI,scaffolding,1.0,"(0, 1)"
s210,CI,scaffolding,0.7580645161290112,"(0, 3)"
s210,CI,scaffolding,0.5294117647058676,"(0, 3)"
s210,CI,scaffolding,0.3333333333333263,"(0, 1)"
s210,CI,scaffolding,0.6249999999999866,"(5, 9)"
s211,CI,scaffolding,1.0,"(0, 1)"
s211,CI,scaffolding,0.7580645161290112,"(0, 3)"
s211,CI,scaffolding,0.5294117647058676,"(0, 3)"
s211,CI,scaffolding,0.3333333333333263,"(0, 1)"
s211,CI,scaffolding,0.33992805755393635,"(0, 3)"
s212,CI,normal,0.46866038508808855,"(6, 8)"
s212,CI,normal,0.7580645161290112,"(0, 3)"
s212,CI,normal,0.5294117647058676,"(0, 3)"
s212,CI,normal,0.3333333333333263,"(1, 5)"
