,subjID,edgeRT,model,trial,group,condition,block,logRT_ms
1239,s248,4081.0,Reward Heuristic,17.0,Incongruent,No Scaffolding,test,8.314097335405807
1240,s248,3442.0,Reward Heuristic,18.0,Incongruent,No Scaffolding,test,8.143807976771484
1241,s248,2200.0,Reward Heuristic,19.0,Incongruent,No Scaffolding,test,7.696212639346407
1242,s249,10438.0,Reward Heuristic,15.0,Congruent,Inference Scaffolding,test,9.25320827220336
1243,s249,6154.0,Reward Heuristic,16.0,Congruent,Inference Scaffolding,test,8.724857555881988
1244,s249,5654.0,Reward Heuristic,17.0,Congruent,Inference Scaffolding,test,8.640118538253535
1245,s249,1962.0,Reward Heuristic,18.0,Congruent,Inference Scaffolding,test,7.581719640125308
1246,s249,1976.0,Reward Heuristic,19.0,Congruent,Inference Scaffolding,test,7.588829878307813
1247,s250,7927.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,8.978029932837156
1248,s250,7909.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,8.975756630519417
1249,s250,3466.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,8.150756470275551
1250,s250,2829.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,7.947678571301568
1251,s250,15071.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,9.620527646419676
1252,s251,3009.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,8.009363076630045
1253,s251,3818.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,8.247482004285693
1254,s251,4669.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,8.448700194970938
1255,s251,3132.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,8.049427057110695
1256,s251,4424.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,8.39479954320217
1257,s252,16055.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,9.683775606523614
1258,s252,10371.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,9.246768728589734
1259,s252,15138.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,9.624963417869113
1260,s252,10559.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,9.264733855806515
1261,s252,26575.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,10.187726203210149
1262,s253,27748.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,10.230919044505193
1263,s253,10590.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,9.267665438595452
1264,s253,15633.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,9.657139343577324
1265,s253,15369.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,9.640107772607312
1266,s253,22253.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,10.010232109966116
1267,s254,23846.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,10.079371767366077
1268,s254,22309.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,10.01274546347265
1269,s254,14680.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,9.594241302168507
1270,s254,13457.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,9.507254695741542
1271,s254,37163.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,10.523068921638984
1272,s255,30009.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,10.30925261565329
1273,s255,19118.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,9.858385578623707
1274,s255,8438.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,9.040500592684284
1275,s255,13805.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,9.532786124364256
1276,s255,19010.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.852720435482475
1277,s256,2993.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,8.0040315078527
1278,s256,5523.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,8.616676469901188
1279,s256,3100.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,8.039157390473237
1280,s256,5042.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,8.525558107747866
1281,s256,4550.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,8.422882511944996
1282,s257,4807.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,8.47782846789396
1283,s257,2897.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,7.9714309977693505
1284,s257,3283.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,8.096512917501594
1285,s257,4428.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,8.395703293828527
1286,s257,11728.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,9.369734424126433
1287,s258,4507.0,Bayes Optimal Teacher,14.0,Congruent,Inference Scaffolding,test,8.413387022690648
1288,s258,13241.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,9.491073355339758
1289,s258,3302.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,8.102283624480073
1290,s258,7502.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,8.922924930641832
1291,s258,17378.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,9.762960317399152
1292,s259,21333.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,9.968010448551627
1293,s259,32654.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,10.39372263868611
1294,s259,25978.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,10.165005304967229
1295,s259,31833.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,10.3682587665417
1296,s259,12399.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,9.425371103179842
1297,s260,13333.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,9.497997444115459
1298,s260,7581.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,8.933400396056303
1299,s260,7425.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,8.9126079636709
1300,s260,9892.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,9.199481628641307
1301,s260,9390.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.147400572202308
1302,s261,2276.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,7.730174795246222
1303,s261,5437.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.600982717145921
1304,s261,6161.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.725994381014571
1305,s261,10687.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,9.276783328524896
1306,s261,34149.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,10.438488581993326
1307,s262,3645.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,8.201111644442758
1308,s262,7934.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.978912601074276
1309,s262,6687.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.80792062205398
1310,s262,7638.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.940891067785461
1311,s262,24415.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,10.10295297649576
1312,s263,7964.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,8.982686665184087
1313,s263,16158.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,9.690170562039654
1314,s263,12718.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,9.450773591827353
1315,s263,5343.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,8.583542571957771
1316,s263,10303.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,9.240190393945069
1317,s264,9576.0,Reward Heuristic,15.0,Congruent,Inference Scaffolding,test,9.16701524723781
1318,s264,7603.0,Reward Heuristic,16.0,Congruent,Inference Scaffolding,test,8.936298185228436
1319,s264,9348.0,Reward Heuristic,17.0,Congruent,Inference Scaffolding,test,9.142917695658749
1320,s264,3219.0,Reward Heuristic,18.0,Congruent,Inference Scaffolding,test,8.076826031298808
1321,s264,9724.0,Reward Heuristic,19.0,Congruent,Inference Scaffolding,test,9.182352335436015
1322,s265,13086.0,Reward Heuristic,14.0,Incongruent,Reward Scaffolding,test,9.479298235429685
1323,s265,7042.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,8.859647499714997
1324,s265,20217.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,9.914279113614327
1325,s265,7318.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,8.898092345579153
1326,s265,9422.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,9.150802659259986
1327,s266,3855.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,8.25712628599743
1328,s266,4341.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,8.375860015299594
1329,s266,8272.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,9.02063159674821
1330,s266,3134.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,8.050065422915965
1331,s266,2992.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,8.003697339094368
1332,s267,12427.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,9.427626803805994
1333,s267,9252.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,9.13259502335133
1334,s267,4817.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,8.479906606630221
1335,s267,5907.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,8.683893367307235
1336,s267,11275.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,9.330343164370879
1337,s268,23685.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,10.072597215357852
1338,s268,8632.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,9.06323150693797
1339,s268,4313.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,8.369388996647842
1340,s268,5661.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,8.64135583403666
1341,s268,13549.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,9.51406802284643
1342,s269,1597.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,7.3758821482150125
1343,s269,11273.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,9.330165765044532
1344,s269,3616.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,8.193123721512068
1345,s269,5916.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,8.68541582383069
1346,s269,3833.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,8.251403065380556
1347,s270,25746.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,10.15603455421958
1348,s270,30488.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,10.325088442553696
1349,s270,11135.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,9.317848579691468
1350,s270,21149.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,9.95934790203275
1351,s270,37272.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,10.525997653496633
1352,s271,20878.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.946451251968243
1353,s271,16980.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,9.739791459865339
1354,s271,8783.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,9.080573313917117
1355,s271,5463.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.605753368395717
1356,s271,3440.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,8.143226750367445
1357,s272,9154.0,Reward Heuristic,15.0,Congruent,Inference Scaffolding,test,9.121946221213587
1358,s272,16358.0,Reward Heuristic,16.0,Congruent,Inference Scaffolding,test,9.702472353294919
1359,s272,13501.0,Reward Heuristic,17.0,Congruent,Inference Scaffolding,test,9.510519035757246
1360,s272,4674.0,Reward Heuristic,18.0,Congruent,Inference Scaffolding,test,8.449770515098804
1361,s272,12238.0,Reward Heuristic,19.0,Congruent,Inference Scaffolding,test,9.412301144022486
1362,s273,13304.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,9.495820020872763
1363,s273,18369.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,9.818419740146064
1364,s273,16046.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,9.6832148763136
1365,s273,6819.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,8.827468112520654
1366,s273,18498.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,9.825417897114205
1367,s274,13079.0,Bayes Optimal Teacher,14.0,Congruent,Inference Scaffolding,test,9.478763169489152
1368,s274,11077.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,9.312626165516933
1369,s274,10093.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,9.219597393238859
1370,s274,5444.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,8.602269363771356
1371,s274,12340.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,9.42060129745938
1372,s275,6485.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,8.777247096750544
1373,s275,10407.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,9.25023393563786
1374,s275,26475.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,10.183956170469607
