,subjID,edgeRT,model,trial,group,block,logRT_ms
1016,s209,7597.0,Bayes Optimal Teacher,22.0,Congruent,test,8.935508711503221
1017,s209,4613.0,Bayes Optimal Teacher,23.0,Congruent,test,8.43663368355782
1018,s209,5163.0,Bayes Optimal Teacher,24.0,Congruent,test,8.54927308487965
1019,s210,9357.0,Bayes Optimal Teacher,19.0,Incongruent,test,9.143880005275912
1020,s210,8524.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.050640993218508
1021,s210,14335.0,Bayes Optimal Teacher,21.0,Incongruent,test,9.57045937831747
1022,s210,6982.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.851090687664982
1023,s210,9003.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.105313134108476
1024,s211,5827.0,Bayes Optimal Teacher,19.0,Incongruent,test,8.670257567143075
1025,s211,5642.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.637993891561942
1026,s211,5873.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.67812085552252
1027,s211,4873.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.491465042843506
1028,s211,8294.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.023287640806327
1029,s212,3236.0,Bayes Optimal Teacher,20.0,Congruent,test,8.082093278178382
1030,s212,2412.0,Bayes Optimal Teacher,21.0,Congruent,test,7.788211557847076
1031,s212,1888.0,Bayes Optimal Teacher,22.0,Congruent,test,7.543273346705446
1032,s212,6887.0,Bayes Optimal Teacher,23.0,Congruent,test,8.837390855544697
1033,s212,10516.0,Bayes Optimal Teacher,24.0,Congruent,test,9.260653185849772
1034,s213,10355.0,Bayes Optimal Teacher,19.0,Incongruent,test,9.245224773829685
1035,s213,12405.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.425854896125902
1036,s213,6693.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.808817483100642
1037,s213,8112.0,Bayes Optimal Teacher,22.0,Incongruent,test,9.001099725830965
1038,s213,8874.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.090880931938855
1039,s214,9329.0,Reward Heuristic,20.0,Incongruent,test,9.140883106960962
1040,s214,2301.0,Reward Heuristic,21.0,Incongruent,test,7.741099090035366
1041,s214,10145.0,Reward Heuristic,22.0,Incongruent,test,9.224736252259914
1042,s214,17539.0,Reward Heuristic,23.0,Incongruent,test,9.772182251758139
1043,s214,5152.0,Reward Heuristic,24.0,Incongruent,test,8.54714026778419
1044,s215,9205.0,Bayes Optimal Teacher,19.0,Congruent,test,9.127502093667179
1045,s215,7238.0,Bayes Optimal Teacher,20.0,Congruent,test,8.887100204123687
1046,s215,10514.0,Bayes Optimal Teacher,21.0,Congruent,test,9.260462981379394
1047,s215,14754.0,Bayes Optimal Teacher,22.0,Congruent,test,9.599269511444248
1048,s216,8837.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.086702731518004
1049,s216,3904.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.269756947532983
1050,s216,7192.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.880724576151456
1051,s216,10745.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.282195809076612
1052,s216,4245.0,Bayes Optimal Teacher,24.0,Incongruent,test,8.353497098745448
1053,s217,7642.0,Bayes Optimal Teacher,20.0,Congruent,test,8.941414628006845
1054,s217,11567.0,Bayes Optimal Teacher,21.0,Congruent,test,9.355911495295402
1055,s217,10518.0,Bayes Optimal Teacher,22.0,Congruent,test,9.260843354149289
1056,s217,7279.0,Bayes Optimal Teacher,23.0,Congruent,test,8.892748769118258
1057,s217,9465.0,Bayes Optimal Teacher,24.0,Congruent,test,9.155356063643422
1058,s218,3236.0,Reward Heuristic,20.0,Congruent,test,8.082093278178382
1059,s218,7181.0,Reward Heuristic,21.0,Congruent,test,8.879193928110318
1060,s218,3664.0,Reward Heuristic,22.0,Congruent,test,8.20631072579402
1061,s218,10992.0,Reward Heuristic,23.0,Congruent,test,9.30492301446213
1062,s218,6986.0,Reward Heuristic,24.0,Congruent,test,8.851663425366777
1063,s219,5293.0,Reward Heuristic,20.0,Congruent,test,8.574140471857987
1064,s219,3299.0,Reward Heuristic,21.0,Congruent,test,8.101374671228582
1065,s219,2664.0,Reward Heuristic,22.0,Congruent,test,7.88758403166028
1066,s219,2999.0,Reward Heuristic,23.0,Congruent,test,8.00603417874901
1067,s219,12350.0,Reward Heuristic,24.0,Congruent,test,9.421411342056123
1068,s220,5667.0,Reward Heuristic,20.0,Congruent,test,8.64241515616962
1069,s220,4633.0,Reward Heuristic,21.0,Congruent,test,8.440959885416648
1070,s220,2792.0,Reward Heuristic,22.0,Congruent,test,7.934513463882263
1071,s220,4359.0,Reward Heuristic,23.0,Congruent,test,8.379997952238393
1072,s220,18980.0,Reward Heuristic,24.0,Congruent,test,9.85114107216392
1073,s221,8489.0,Reward Heuristic,20.0,Congruent,test,9.046526486737967
1074,s221,5734.0,Reward Heuristic,21.0,Congruent,test,8.654168646443315
1075,s221,7778.0,Reward Heuristic,22.0,Congruent,test,8.959054514715692
1076,s221,2685.0,Reward Heuristic,23.0,Congruent,test,7.895436006942965
1077,s221,3951.0,Reward Heuristic,24.0,Congruent,test,8.281723990411392
1078,s222,5014.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.519989278718239
1079,s222,4091.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.316544717929398
1080,s222,3865.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.259716961021523
1081,s222,4919.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.50086053679534
1082,s222,14197.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.560785953663574
1083,s223,7361.0,Reward Heuristic,20.0,Incongruent,test,8.903951072058707
1084,s223,8248.0,Reward Heuristic,21.0,Incongruent,test,9.017726025696795
1085,s223,7284.0,Reward Heuristic,22.0,Incongruent,test,8.8934354408475
1086,s223,2247.0,Reward Heuristic,23.0,Incongruent,test,7.717351272185329
1087,s223,6853.0,Reward Heuristic,24.0,Incongruent,test,8.832441791585824
1088,s224,10130.0,Reward Heuristic,20.0,Congruent,test,9.22325659724273
1089,s224,9924.0,Reward Heuristic,21.0,Congruent,test,9.202711344811691
1090,s224,8265.0,Reward Heuristic,22.0,Congruent,test,9.019785010255125
1091,s224,9745.0,Reward Heuristic,23.0,Congruent,test,9.184509611941662
1092,s224,10239.0,Reward Heuristic,24.0,Congruent,test,9.233959237574817
1093,s225,15605.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.65534665470488
1094,s225,5565.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.624252263709645
1095,s225,9210.0,Bayes Optimal Teacher,22.0,Incongruent,test,9.128045129249353
1096,s225,6873.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.835355971121606
1097,s225,9451.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.153875834995056
1098,s226,14531.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.584039577320695
1099,s226,8226.0,Bayes Optimal Teacher,21.0,Incongruent,test,9.015055148790369
1100,s226,4701.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.45553053102413
1101,s226,5089.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.534836626588833
1102,s226,17135.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.74887843430871
1103,s227,3288.0,Reward Heuristic,20.0,Congruent,test,8.098034756176071
1104,s227,2976.0,Reward Heuristic,21.0,Congruent,test,7.998335395952982
1105,s227,1299.0,Reward Heuristic,22.0,Congruent,test,7.1693500166706
1106,s227,1279.0,Reward Heuristic,23.0,Congruent,test,7.153833801578843
1107,s227,1384.0,Reward Heuristic,24.0,Congruent,test,7.232733136177615
1108,s228,6253.0,Bayes Optimal Teacher,20.0,Congruent,test,8.740816627567298
1109,s228,7675.0,Bayes Optimal Teacher,21.0,Congruent,test,8.945723572455398
1110,s228,4382.0,Bayes Optimal Teacher,22.0,Congruent,test,8.385260520155413
1111,s228,3681.0,Bayes Optimal Teacher,23.0,Congruent,test,8.210939733379021
1112,s228,6114.0,Bayes Optimal Teacher,24.0,Congruent,test,8.71833650245078
1113,s229,3896.0,Bayes Optimal Teacher,20.0,Congruent,test,8.267705664762426
1114,s229,4239.0,Bayes Optimal Teacher,21.0,Congruent,test,8.352082671352637
1115,s229,7534.0,Bayes Optimal Teacher,22.0,Congruent,test,8.927181388251986
1116,s229,5027.0,Bayes Optimal Teacher,23.0,Congruent,test,8.522578663692576
1117,s229,7483.0,Bayes Optimal Teacher,24.0,Congruent,test,8.920389060080359
1118,s230,3040.0,Reward Heuristic,20.0,Incongruent,test,8.019612794400267
1119,s230,4818.0,Reward Heuristic,21.0,Incongruent,test,8.480114183174816
1120,s230,2170.0,Reward Heuristic,22.0,Incongruent,test,7.682482446534506
1121,s230,1570.0,Reward Heuristic,23.0,Incongruent,test,7.358830898342354
1122,s230,2492.0,Reward Heuristic,24.0,Incongruent,test,7.820840879907344
1123,s231,7723.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.951958168569265
1124,s231,2148.0,Bayes Optimal Teacher,21.0,Incongruent,test,7.672292455628756
1125,s231,2657.0,Bayes Optimal Teacher,22.0,Incongruent,test,7.884952945759814
1126,s231,2073.0,Bayes Optimal Teacher,23.0,Incongruent,test,7.636752112435779
1127,s231,12565.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.438670449977693
1128,s232,4798.0,Reward Heuristic,19.0,Congruent,test,8.47595444339964
1129,s232,6041.0,Reward Heuristic,20.0,Congruent,test,8.706324840138741
1130,s232,13558.0,Reward Heuristic,21.0,Congruent,test,9.51473205799091
1131,s232,14168.0,Reward Heuristic,22.0,Congruent,test,9.55874117946267
1132,s232,9501.0,Reward Heuristic,23.0,Congruent,test,9.15915233520675
1133,s233,12749.0,Bayes Optimal Teacher,19.0,Incongruent,test,9.453208116138121
1134,s233,20633.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.93464701478523
1135,s233,3030.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.016317898503415
1136,s233,13150.0,Bayes Optimal Teacher,22.0,Incongruent,test,9.48417703760591
1137,s232,9501.0,Reward Heuristic,23.0,Congruent,test,9.15915233520675
1138,s234,3031.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.016647877057803
1139,s234,7051.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.860924729719041
1140,s234,4914.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.499843553081124
1141,s234,13946.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.542948007780955
1142,s234,20958.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.950275714034888
1143,s235,1419.0,Reward Heuristic,20.0,Incongruent,test,7.257707677160043
1144,s235,3640.0,Reward Heuristic,21.0,Incongruent,test,8.199738960630786
1145,s235,2676.0,Reward Heuristic,22.0,Incongruent,test,7.892078421248119
1146,s235,1419.0,Reward Heuristic,23.0,Incongruent,test,7.257707677160043
1147,s235,2663.0,Reward Heuristic,24.0,Incongruent,test,7.887208585813932
1148,s236,2518.0,Bayes Optimal Teacher,20.0,Incongruent,test,7.831220214604293
1149,s236,5569.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.624970783589669
1150,s236,2779.0,Bayes Optimal Teacher,22.0,Incongruent,test,7.929846429742503
1151,s236,1810.0,Bayes Optimal Teacher,23.0,Incongruent,test,7.501082124259871
1152,s236,9968.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.207135241027235
1153,s237,9194.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.126306376366173
1154,s237,4293.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.36474106822456
1155,s237,3648.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.201934351194222
1156,s237,3674.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.20903626577507
1157,s237,9149.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.121399862679535
1158,s238,8401.0,Bayes Optimal Teacher,20.0,Congruent,test,9.036106025364846
1159,s238,4925.0,Bayes Optimal Teacher,21.0,Congruent,test,8.502079553606189
1160,s238,6045.0,Bayes Optimal Teacher,22.0,Congruent,test,8.706986763048892
1161,s238,5753.0,Bayes Optimal Teacher,23.0,Congruent,test,8.657476736863293
1162,s238,6258.0,Bayes Optimal Teacher,24.0,Congruent,test,8.741615924228828
1163,s239,9011.0,Reward Heuristic,20.0,Congruent,test,9.106201332235038
1164,s239,6748.0,Reward Heuristic,21.0,Congruent,test,8.817001443665859
1165,s239,5396.0,Reward Heuristic,22.0,Congruent,test,8.593413217327646
1166,s239,4294.0,Reward Heuristic,23.0,Congruent,test,8.364973978438726
1167,s239,4415.0,Reward Heuristic,24.0,Congruent,test,8.392763113038061
1168,s240,5122.0,Bayes Optimal Teacher,19.0,Incongruent,test,8.541300266759471
1169,s240,4586.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.43076346341785
1170,s240,5927.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.687273461787838
1171,s240,9131.0,Bayes Optimal Teacher,22.0,Incongruent,test,9.11943049661634
1172,s240,4461.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.403128235128264
1173,s241,3242.0,Bayes Optimal Teacher,19.0,Incongruent,test,8.08394570229562
1174,s241,11334.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.335562336729565
1175,s241,8085.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.997765772011208
1176,s241,10605.0,Bayes Optimal Teacher,22.0,Incongruent,test,9.269080866998783
1177,s241,9089.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.11482017011877
1178,s242,11223.0,Bayes Optimal Teacher,20.0,Congruent,test,9.325720523016257
1179,s242,5697.0,Bayes Optimal Teacher,21.0,Congruent,test,8.647694999480395
1180,s242,8083.0,Bayes Optimal Teacher,22.0,Congruent,test,8.997518369733845
1181,s242,14378.0,Bayes Optimal Teacher,23.0,Congruent,test,9.573454539543818
1182,s242,15057.0,Bayes Optimal Teacher,24.0,Congruent,test,9.619598278323043
1183,s243,3045.0,Bayes Optimal Teacher,19.0,Incongruent,test,8.021256180143997
1184,s243,3812.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.245909264774093
1185,s243,4302.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.366835309827675
1186,s243,3195.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.069342366811636
1187,s243,15502.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.648724326841457
1188,s244,5302.0,Reward Heuristic,19.0,Congruent,test,8.57583938684897
1189,s244,6618.0,Reward Heuristic,20.0,Congruent,test,8.797548488481558
1190,s244,10122.0,Reward Heuristic,21.0,Congruent,test,9.222466551774023
1191,s244,12105.0,Reward Heuristic,22.0,Congruent,test,9.40137386937216
1192,s245,7204.0,Reward Heuristic,20.0,Incongruent,test,8.882391706295847
1193,s245,3864.0,Reward Heuristic,21.0,Incongruent,test,8.259458195332408
1194,s245,3053.0,Reward Heuristic,22.0,Incongruent,test,8.023879992734878
1195,s245,4020.0,Reward Heuristic,23.0,Incongruent,test,8.299037181613066
1196,s245,2167.0,Reward Heuristic,24.0,Incongruent,test,7.681099001536359
1197,s246,5616.0,Bayes Optimal Teacher,20.0,Incongruent,test,8.633374945705647
1198,s246,3898.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.268218880067506
1199,s246,2811.0,Bayes Optimal Teacher,22.0,Incongruent,test,7.941295570906532
1200,s246,3218.0,Bayes Optimal Teacher,23.0,Incongruent,test,8.076515327552329
1201,s246,6360.0,Bayes Optimal Teacher,24.0,Incongruent,test,8.757783656334167
1202,s247,5489.0,Reward Heuristic,20.0,Congruent,test,8.610501368549889
1203,s247,2452.0,Reward Heuristic,21.0,Congruent,test,7.804659297056102
1204,s247,7018.0,Reward Heuristic,22.0,Congruent,test,8.85623355614316
1205,s247,1503.0,Reward Heuristic,23.0,Congruent,test,7.315218389752975
1206,s247,3030.0,Reward Heuristic,24.0,Congruent,test,8.016317898503415
1207,s248,21431.0,Bayes Optimal Teacher,20.0,Congruent,test,9.972593750934676
1208,s248,3241.0,Bayes Optimal Teacher,21.0,Congruent,test,8.083637203141548
1209,s248,2402.0,Bayes Optimal Teacher,22.0,Congruent,test,7.784057002639929
1210,s248,9576.0,Bayes Optimal Teacher,23.0,Congruent,test,9.16701524723781
1211,s248,11464.0,Bayes Optimal Teacher,24.0,Congruent,test,9.346966969508008
1212,s249,8589.0,Bayes Optimal Teacher,20.0,Incongruent,test,9.058237593766226
1213,s249,4359.0,Bayes Optimal Teacher,21.0,Incongruent,test,8.379997952238393
1214,s249,3688.0,Bayes Optimal Teacher,22.0,Incongruent,test,8.212839584676484
1215,s249,13568.0,Bayes Optimal Teacher,23.0,Incongruent,test,9.515469358031684
1216,s249,9607.0,Bayes Optimal Teacher,24.0,Incongruent,test,9.170247278409738
1217,s250,12840.0,Reward Heuristic,20.0,Incongruent,test,9.460320577243952
1218,s250,4920.0,Reward Heuristic,21.0,Incongruent,test,8.501063809486354
1219,s250,8091.0,Reward Heuristic,22.0,Incongruent,test,8.99850761180784
1220,s250,19882.0,Reward Heuristic,23.0,Incongruent,test,9.897570078772091
1221,s250,14346.0,Reward Heuristic,24.0,Incongruent,test,9.571226436686379
1222,s251,7626.0,Reward Heuristic,20.0,Incongruent,test,8.939318740417509
1223,s251,3999.0,Reward Heuristic,21.0,Incongruent,test,8.293799608846818
1224,s251,2173.0,Reward Heuristic,22.0,Incongruent,test,7.6838639802564295
1225,s251,5470.0,Reward Heuristic,23.0,Incongruent,test,8.607033895416027
1226,s251,2488.0,Reward Heuristic,24.0,Incongruent,test,7.81923445385907
1227,s252,2923.0,Bayes Optimal Teacher,20.0,Congruent,test,7.980365765111246
1228,s252,1717.0,Bayes Optimal Teacher,21.0,Congruent,test,7.448333860897476
1229,s252,1694.0,Bayes Optimal Teacher,22.0,Congruent,test,7.434847875211999
1230,s252,2301.0,Bayes Optimal Teacher,23.0,Congruent,test,7.741099090035366
1231,s252,2732.0,Bayes Optimal Teacher,24.0,Congruent,test,7.912789220690681
1232,s253,2112.0,Reward Heuristic,20.0,Incongruent,test,7.655390644826152
1233,s253,6679.0,Reward Heuristic,21.0,Incongruent,test,8.806723554725636
1234,s253,13421.0,Reward Heuristic,22.0,Incongruent,test,9.504575923397805
1235,s253,6334.0,Reward Heuristic,23.0,Incongruent,test,8.753687227098585
1236,s253,1542.0,Reward Heuristic,24.0,Incongruent,test,7.340835554123275
1237,s254,15908.0,Bayes Optimal Teacher,20.0,Congruent,test,9.67457740632758
1238,s254,9786.0,Bayes Optimal Teacher,21.0,Congruent,test,9.188708071849069
1239,s254,12101.0,Bayes Optimal Teacher,22.0,Congruent,test,9.401043372798053
1240,s254,9537.0,Bayes Optimal Teacher,23.0,Congruent,test,9.162934249578912
1241,s254,13442.0,Bayes Optimal Teacher,24.0,Congruent,test,9.506139412529912
1242,s255,8902.0,Reward Heuristic,20.0,Congruent,test,9.0940312495758
1243,s255,3046.0,Reward Heuristic,21.0,Congruent,test,8.021584533455107
1244,s255,6624.0,Reward Heuristic,22.0,Congruent,test,8.798454696065095
1245,s255,6794.0,Reward Heuristic,23.0,Congruent,test,8.82379514872053
1246,s255,7249.0,Reward Heuristic,24.0,Congruent,test,8.888618807300878
1247,s256,20462.0,Bayes Optimal Teacher,20.0,Congruent,test,9.926324786438885
1248,s256,14062.0,Bayes Optimal Teacher,21.0,Congruent,test,9.551231402759107
1249,s256,4633.0,Bayes Optimal Teacher,22.0,Congruent,test,8.440959885416648
1250,s256,3659.0,Bayes Optimal Teacher,23.0,Congruent,test,8.204945165019208
1251,s256,4204.0,Bayes Optimal Teacher,24.0,Congruent,test,8.343791731996841
1252,s257,5396.0,Reward Heuristic,20.0,Congruent,test,8.593413217327646
1253,s257,2698.0,Reward Heuristic,21.0,Congruent,test,7.900266036767701
1254,s257,5565.0,Reward Heuristic,22.0,Congruent,test,8.624252263709645
1255,s257,2820.0,Reward Heuristic,23.0,Congruent,test,7.944492163932159
1256,s257,7982.0,Reward Heuristic,24.0,Congruent,test,8.984944285608679
